CO_MUNICIPIO;SG_UF;NO_UF;NO_MUNICIPIO;CN;DT_INICIO_VIGENCIA;DT_FIM_VIGENCIA;DE_ALTERACAO_REGULAMENTAR;VIGENTE
3305406;RJ;RIO DE JANEIRO;Sapucaia;24;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3305505;RJ;RIO DE JANEIRO;Saquarema;22;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3305554;RJ;RIO DE JANEIRO;Seropédica;21;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3305604;RJ;RIO DE JANEIRO;Silva Jardim;22;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3305703;RJ;RIO DE JANEIRO;Sumidouro;22;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3305752;RJ;RIO DE JANEIRO;Tanguá;21;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3305802;RJ;RIO DE JANEIRO;Teresópolis;21;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3305901;RJ;RIO DE JANEIRO;Trajano de Moraes;22;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3306008;RJ;RIO DE JANEIRO;Três Rios;24;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3306107;RJ;RIO DE JANEIRO;Valença;24;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3306156;RJ;RIO DE JANEIRO;Varre-Sai;22;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3306206;RJ;RIO DE JANEIRO;Vassouras;24;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3306305;RJ;RIO DE JANEIRO;Volta Redonda;24;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3500105;SP;SÃO PAULO;Adamantina;18;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3500204;SP;SÃO PAULO;Adolfo;17;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3500303;SP;SÃO PAULO;Aguaí;19;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3500402;SP;SÃO PAULO;Águas da Prata;19;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3500501;SP;SÃO PAULO;Águas de Lindóia;19;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3500550;SP;SÃO PAULO;Águas de Santa Bárbara;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3500600;SP;SÃO PAULO;Águas de São Pedro;19;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3500709;SP;SÃO PAULO;Agudos;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3500758;SP;SÃO PAULO;Alambari;15;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3500808;SP;SÃO PAULO;Alfredo Marcondes;18;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3500907;SP;SÃO PAULO;Altair;17;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3501004;SP;SÃO PAULO;Altinópolis;16;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3501103;SP;SÃO PAULO;Alto Alegre;18;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3501152;SP;SÃO PAULO;Alumínio;11;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3501202;SP;SÃO PAULO;Álvares Florence;17;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3501301;SP;SÃO PAULO;Álvares Machado;18;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3501400;SP;SÃO PAULO;Álvaro de Carvalho;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3501509;SP;SÃO PAULO;Alvinlândia;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3501608;SP;SÃO PAULO;Americana;19;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3501707;SP;SÃO PAULO;Américo Brasiliense;16;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3501806;SP;SÃO PAULO;Américo de Campos;17;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3501905;SP;SÃO PAULO;Amparo;19;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3502002;SP;SÃO PAULO;Analândia;19;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3502101;SP;SÃO PAULO;Andradina;18;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3502200;SP;SÃO PAULO;Angatuba;15;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3502309;SP;SÃO PAULO;Anhembi;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3502408;SP;SÃO PAULO;Anhumas;18;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3502507;SP;SÃO PAULO;Aparecida;12;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3502606;SP;SÃO PAULO;"Aparecida d'Oeste";17;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3502705;SP;SÃO PAULO;Apiaí;15;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3502754;SP;SÃO PAULO;Araçariguama;11;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3502804;SP;SÃO PAULO;Araçatuba;18;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3502903;SP;SÃO PAULO;Araçoiaba da Serra;15;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3503000;SP;SÃO PAULO;Aramina;16;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3503109;SP;SÃO PAULO;Arandu;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3503158;SP;SÃO PAULO;Arapeí;12;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3503208;SP;SÃO PAULO;Araraquara;16;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3503307;SP;SÃO PAULO;Araras;19;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3503356;SP;SÃO PAULO;Arco-Íris;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3503406;SP;SÃO PAULO;Arealva;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3503505;SP;SÃO PAULO;Areias;12;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3503604;SP;SÃO PAULO;Areiópolis;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3503703;SP;SÃO PAULO;Ariranha;17;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3503802;SP;SÃO PAULO;Artur Nogueira;19;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3503901;SP;SÃO PAULO;Arujá;11;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3503950;SP;SÃO PAULO;Aspásia;17;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3504008;SP;SÃO PAULO;Assis;18;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3504107;SP;SÃO PAULO;Atibaia;11;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3504206;SP;SÃO PAULO;Auriflama;17;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3504305;SP;SÃO PAULO;Avaí;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3504404;SP;SÃO PAULO;Avanhandava;18;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3504503;SP;SÃO PAULO;Avaré;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3504602;SP;SÃO PAULO;Bady Bassitt;17;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3504701;SP;SÃO PAULO;Balbinos;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3504800;SP;SÃO PAULO;Bálsamo;17;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3504909;SP;SÃO PAULO;Bananal;12;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3505005;SP;SÃO PAULO;Barão de Antonina;15;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3505104;SP;SÃO PAULO;Barbosa;18;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3505203;SP;SÃO PAULO;Bariri;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3505302;SP;SÃO PAULO;Barra Bonita;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3505351;SP;SÃO PAULO;Barra do Chapéu;15;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3505401;SP;SÃO PAULO;Barra do Turvo;15;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3505500;SP;SÃO PAULO;Barretos;17;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3505609;SP;SÃO PAULO;Barrinha;16;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3505708;SP;SÃO PAULO;Barueri;11;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3505807;SP;SÃO PAULO;Bastos;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3505906;SP;SÃO PAULO;Batatais;16;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3506003;SP;SÃO PAULO;Bauru;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3506102;SP;SÃO PAULO;Bebedouro;17;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3506201;SP;SÃO PAULO;Bento de Abreu;18;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3506300;SP;SÃO PAULO;Bernardino de Campos;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3506359;SP;SÃO PAULO;Bertioga;13;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3506409;SP;SÃO PAULO;Bilac;18;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3506508;SP;SÃO PAULO;Birigui;18;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3506607;SP;SÃO PAULO;Biritiba-Mirim;11;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3506706;SP;SÃO PAULO;Boa Esperança do Sul;16;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3506805;SP;SÃO PAULO;Bocaina;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3506904;SP;SÃO PAULO;Bofete;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3507001;SP;SÃO PAULO;Boituva;15;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3507100;SP;SÃO PAULO;Bom Jesus dos Perdões;11;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3507159;SP;SÃO PAULO;Bom Sucesso de Itararé;15;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3507209;SP;SÃO PAULO;Borá;18;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3507308;SP;SÃO PAULO;Boracéia;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3507407;SP;SÃO PAULO;Borborema;16;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3507456;SP;SÃO PAULO;Borebi;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3507506;SP;SÃO PAULO;Botucatu;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3507605;SP;SÃO PAULO;Bragança Paulista;11;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3507704;SP;SÃO PAULO;Braúna;18;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3507753;SP;SÃO PAULO;Brejo Alegre;18;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3507803;SP;SÃO PAULO;Brodowski;16;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3507902;SP;SÃO PAULO;Brotas;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3508009;SP;SÃO PAULO;Buri;15;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3508108;SP;SÃO PAULO;Buritama;18;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3508207;SP;SÃO PAULO;Buritizal;16;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3508306;SP;SÃO PAULO;Cabrália Paulista;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3508405;SP;SÃO PAULO;Cabreúva;11;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3508504;SP;SÃO PAULO;Caçapava;12;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3508603;SP;SÃO PAULO;Cachoeira Paulista;12;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3508702;SP;SÃO PAULO;Caconde;19;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3508801;SP;SÃO PAULO;Cafelândia;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3508900;SP;SÃO PAULO;Caiabu;18;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3509007;SP;SÃO PAULO;Caieiras;11;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3509106;SP;SÃO PAULO;Caiuá;18;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3509205;SP;SÃO PAULO;Cajamar;11;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3509254;SP;SÃO PAULO;Cajati;13;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3509304;SP;SÃO PAULO;Cajobi;17;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3509403;SP;SÃO PAULO;Cajuru;16;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3509452;SP;SÃO PAULO;Campina do Monte Alegre;15;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3509502;SP;SÃO PAULO;Campinas;19;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3509601;SP;SÃO PAULO;Campo Limpo Paulista;11;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3509700;SP;SÃO PAULO;Campos do Jordão;12;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3509809;SP;SÃO PAULO;Campos Novos Paulista;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3509908;SP;SÃO PAULO;Cananéia;13;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3509957;SP;SÃO PAULO;Canas;12;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3510005;SP;SÃO PAULO;Cândido Mota;18;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3510104;SP;SÃO PAULO;Cândido Rodrigues;16;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3510153;SP;SÃO PAULO;Canitar;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3510203;SP;SÃO PAULO;Capão Bonito;15;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3510302;SP;SÃO PAULO;Capela do Alto;15;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3510401;SP;SÃO PAULO;Capivari;19;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3510500;SP;SÃO PAULO;Caraguatatuba;12;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3510609;SP;SÃO PAULO;Carapicuíba;11;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3510708;SP;SÃO PAULO;Cardoso;17;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3510807;SP;SÃO PAULO;Casa Branca;19;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3510906;SP;SÃO PAULO;Cássia dos Coqueiros;16;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3511003;SP;SÃO PAULO;Castilho;18;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3511102;SP;SÃO PAULO;Catanduva;17;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3511201;SP;SÃO PAULO;Catiguá;17;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3511300;SP;SÃO PAULO;Cedral;17;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3511409;SP;SÃO PAULO;Cerqueira César;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3511508;SP;SÃO PAULO;Cerquilho;15;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3511607;SP;SÃO PAULO;Cesário Lange;15;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3511706;SP;SÃO PAULO;Charqueada;19;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3511904;SP;SÃO PAULO;Clementina;18;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3512001;SP;SÃO PAULO;Colina;17;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3512100;SP;SÃO PAULO;Colômbia;17;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3512209;SP;SÃO PAULO;Conchal;19;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3512308;SP;SÃO PAULO;Conchas;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3512407;SP;SÃO PAULO;Cordeirópolis;19;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3512506;SP;SÃO PAULO;Coroados;18;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3512605;SP;SÃO PAULO;Coronel Macedo;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3512704;SP;SÃO PAULO;Corumbataí;19;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3512803;SP;SÃO PAULO;Cosmópolis;19;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3512902;SP;SÃO PAULO;Cosmorama;17;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3513009;SP;SÃO PAULO;Cotia;11;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3513108;SP;SÃO PAULO;Cravinhos;16;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3513207;SP;SÃO PAULO;Cristais Paulista;16;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3513306;SP;SÃO PAULO;Cruzália;18;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3513405;SP;SÃO PAULO;Cruzeiro;12;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3513504;SP;SÃO PAULO;Cubatão;13;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3513603;SP;SÃO PAULO;Cunha;12;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3513702;SP;SÃO PAULO;Descalvado;19;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3513801;SP;SÃO PAULO;Diadema;11;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3513850;SP;SÃO PAULO;Dirce Reis;17;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3513900;SP;SÃO PAULO;Divinolândia;19;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3514007;SP;SÃO PAULO;Dobrada;16;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3514106;SP;SÃO PAULO;Dois Córregos;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3514205;SP;SÃO PAULO;Dolcinópolis;17;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3514304;SP;SÃO PAULO;Dourado;16;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3514403;SP;SÃO PAULO;Dracena;18;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3514502;SP;SÃO PAULO;Duartina;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3514601;SP;SÃO PAULO;Dumont;16;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3514700;SP;SÃO PAULO;Echaporã;18;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3514809;SP;SÃO PAULO;Eldorado;13;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3514908;SP;SÃO PAULO;Elias Fausto;19;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3514924;SP;SÃO PAULO;Elisiário;17;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3514957;SP;SÃO PAULO;Embaúba;17;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3515004;SP;SÃO PAULO;Embu das Artes;11;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3515103;SP;SÃO PAULO;Embu-Guaçu;11;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3515129;SP;SÃO PAULO;Emilianópolis;18;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3515152;SP;SÃO PAULO;Engenheiro Coelho;19;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3515186;SP;SÃO PAULO;Espírito Santo do Pinhal;19;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3515194;SP;SÃO PAULO;Espírito Santo do Turvo;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3515202;SP;SÃO PAULO;"Estrela d'Oeste";17;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3515301;SP;SÃO PAULO;Estrela do Norte;18;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3515350;SP;SÃO PAULO;Euclides da Cunha Paulista;18;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3515400;SP;SÃO PAULO;Fartura;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3515509;SP;SÃO PAULO;Fernandópolis;17;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3515608;SP;SÃO PAULO;Fernando Prestes;16;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3515657;SP;SÃO PAULO;Fernão;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3515707;SP;SÃO PAULO;Ferraz de Vasconcelos;11;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3515806;SP;SÃO PAULO;Flora Rica;18;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3515905;SP;SÃO PAULO;Floreal;17;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3516002;SP;SÃO PAULO;Flórida Paulista;18;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3516101;SP;SÃO PAULO;Florínia;18;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3516200;SP;SÃO PAULO;Franca;16;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3516309;SP;SÃO PAULO;Francisco Morato;11;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3516408;SP;SÃO PAULO;Franco da Rocha;11;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3516507;SP;SÃO PAULO;Gabriel Monteiro;18;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3516606;SP;SÃO PAULO;Gália;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3516705;SP;SÃO PAULO;Garça;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3516804;SP;SÃO PAULO;Gastão Vidigal;17;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3516853;SP;SÃO PAULO;Gavião Peixoto;16;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3516903;SP;SÃO PAULO;General Salgado;17;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3517000;SP;SÃO PAULO;Getulina;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3517109;SP;SÃO PAULO;Glicério;18;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3517208;SP;SÃO PAULO;Guaiçara;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3517307;SP;SÃO PAULO;Guaimbê;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3517406;SP;SÃO PAULO;Guaíra;17;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3517505;SP;SÃO PAULO;Guapiaçu;17;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3517604;SP;SÃO PAULO;Guapiara;15;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3517703;SP;SÃO PAULO;Guará;16;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3517802;SP;SÃO PAULO;Guaraçaí;18;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3517901;SP;SÃO PAULO;Guaraci;17;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3518008;SP;SÃO PAULO;"Guarani d'Oeste";17;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3518107;SP;SÃO PAULO;Guarantã;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3518206;SP;SÃO PAULO;Guararapes;18;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3518305;SP;SÃO PAULO;Guararema;11;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3518404;SP;SÃO PAULO;Guaratinguetá;12;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3518503;SP;SÃO PAULO;Guareí;15;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3518602;SP;SÃO PAULO;Guariba;16;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3518701;SP;SÃO PAULO;Guarujá;13;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3518800;SP;SÃO PAULO;Guarulhos;11;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3518859;SP;SÃO PAULO;Guatapará;16;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3518909;SP;SÃO PAULO;Guzolândia;17;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3519006;SP;SÃO PAULO;Herculândia;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3519055;SP;SÃO PAULO;Holambra;19;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3519071;SP;SÃO PAULO;Hortolândia;19;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3519105;SP;SÃO PAULO;Iacanga;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
3519204;SP;SÃO PAULO;Iacri;14;13/06/2001;-;Resolução nº 263, de 8 de junho de 2001;Sim
